Type;VSE;
-0.95246779918670654;-0.95061963796615601
0.95377075672149658;0.31830871105194092
0.95151376724243164;-0.31678193807601929
-0.95324772596359253;0.31881988048553467
-0.95209872722625732;0.32025533914566040
-0.95102435350418091;-0.31688606739044189
0.95167833566665649;-0.95117598772048950
0.95409458875656128;0.95228987932205200
0.31746989488601685;0.95443302392959595
-0.95431166887283325;-0.95239305496215820
0.31649357080459595;0.95377349853515625
0.95413821935653687;0.31795009970664978
-0.31797686219215393;-0.31534326076507568
0.31752645969390869;-0.31618762016296387
0.31753692030906677;0.95423108339309692
0.31647706031799316;0.95469695329666138
-0.95198172330856323;0.95235842466354370
0.31702339649200439;0.95417803525924683
-0.31653758883476257;0.95410853624343872
0.31667974591255188;-0.31939795613288879
-0.95305883884429932;-0.31491148471832275
0.95192474126815796;-0.31884908676147461
-0.31577634811401367;0.95306134223937988
0.31880518794059753;0.95208263397216797
-0.31579530239105225;0.31840673089027405
0.31690376996994019;-0.95218592882156372
-0.95222365856170654;-0.95180177688598633
-0.95341193675994873;-0.95232123136520386
-0.31684356927871704;0.31806316971778870
-0.95298475027084351;-0.95310109853744507
0.95181638002395630;0.31619241833686829
0.31890097260475159;0.95013529062271118
-0.31817460060119629;-0.95091903209686279
0.95330834388732910;0.95180976390838623
0.31780946254730225;0.31648334860801697
-0.31683313846588135;0.95223623514175415
0.31780120730400085;-0.95397317409515381
-0.95231628417968750;-0.95259600877761841
-0.95137763023376465;0.95356547832489014
-0.31742995977401733;-0.31590166687965393
0.95306092500686646;0.95391571521759033
0.31801384687423706;-0.95242941379547119
-0.31914028525352478;-0.31785908341407776
-0.31649610400199890;0.31814232468605042
-0.31831216812133789;-0.95239764451980591
0.31777617335319519;-0.31833186745643616
0.95235288143157959;-0.95261776447296143
0.95087707042694092;-0.95343881845474243
0.95266962051391602;-0.31764563918113708
0.95169448852539063;0.95131635665893555
0.95375376939773560;-0.31730189919471741
-0.95210736989974976;-0.95222479104995728
-0.95158010721206665;0.31718000769615173
-0.31616297364234924;0.95427972078323364
0.95268732309341431;-0.31850001215934753
-0.31877908110618591;-0.31606459617614746
-0.31657403707504272;0.95280975103378296
-0.95186167955398560;0.95309311151504517
0.95255041122436523;-0.95059144496917725
-0.31783044338226318;0.31818330287933350
0.31690061092376709;0.95315080881118774
0.31687325239181519;-0.95356029272079468
0.95221090316772461;0.31698253750801086
0.31546911597251892;0.31932714581489563
-0.95108628273010254;0.31685230135917664
-0.31844037771224976;0.31890916824340820
0.95162779092788696;0.95045429468154907
-0.31754618883132935;0.95427465438842773
0.31685173511505127;0.31540915369987488
-0.31975010037422180;-0.95209014415740967
-0.31658926606178284;-0.31701183319091797
0.95213276147842407;0.95040452480316162
-0.31574314832687378;0.31822961568832397
0.31583318114280701;0.31761461496353149
-0.31841078400611877;-0.95222771167755127
0.95037311315536499;-0.31814491748809814
0.31835874915122986;-0.95287305116653442
0.31538674235343933;-0.31663230061531067
0.31842344999313354;-0.31830132007598877
0.31684866547584534;0.31678107380867004
0.31749475002288818;0.31759679317474365
-0.31735911965370178;0.31671094894409180
0.31606659293174744;0.31714135408401489
-0.95154666900634766;0.31971195340156555
0.31788647174835205;0.95237725973129272
-0.31707504391670227;0.95175427198410034
-0.31799069046974182;-0.95170497894287109
-0.95301204919815063;0.95261788368225098
0.95359182357788086;-0.31937876343727112
-0.95272439718246460;-0.31713771820068359
-0.31841197609901428;-0.31725493073463440
-0.31927821040153503;-0.95382422208786011
-0.31588241457939148;0.31647673249244690
-0.95079767704010010;0.95286566019058228
0.95166742801666260;0.31527706980705261
-0.95220631361007690;0.31717169284820557
-0.31795123219490051;0.31685754656791687
0.95164865255355835;0.95068424940109253
-0.31648203730583191;0.31696903705596924
0.31546810269355774;0.94982266426086426
-0.31639283895492554;-0.31865984201431274
0.31637075543403625;-0.95136600732803345
0.95303732156753540;-0.95374089479446411
0.95084416866302490;-0.95110034942626953
0.95281326770782471;-0.95296555757522583
-0.95222258567810059;-0.31614005565643311
-0.95059520006179810;0.31621366739273071
-0.95013350248336792;0.95273315906524658
0.31762942671775818;-0.31734696030616760
-0.95092821121215820;-0.95157265663146973
-0.95135885477066040;0.95354539155960083
-0.31706729531288147;0.31556344032287598
0.95234638452529907;-0.95351010560989380
-0.31728774309158325;0.95038026571273804
-0.31637299060821533;0.31553757190704346
0.95158648490905762;-0.31875467300415039
-0.31869766116142273;0.31746491789817810
-0.31643256545066833;0.95366781949996948
0.95178580284118652;0.95019286870956421
-0.31558114290237427;0.95101881027221680
0.31474360823631287;-0.31669354438781738
-0.95112532377243042;0.31611868739128113
-0.31717827916145325;-0.95179980993270874
0.31677141785621643;-0.95213443040847778
0.95107072591781616;-0.31736350059509277
0.95092481374740601;-0.32118421792984009
0.95180499553680420;0.94983345270156860
0.31639137864112854;0.95154321193695068
-0.95095413923263550;0.95296251773834229
0.95272690057754517;-0.31880447268486023
-0.95115268230438232;-0.31610760092735291
-0.31790789961814880;0.31607568264007568
0.31822478771209717;0.95054590702056885
0.31769046187400818;-0.95214605331420898
-0.95184350013732910;-0.95055598020553589
-0.95222741365432739;-0.95211213827133179
-0.31724780797958374;-0.31739875674247742
-0.95205760002136230;0.95262569189071655
-0.94990390539169312;-0.31739550828933716
0.94994378089904785;-0.31689116358757019
0.31898424029350281;0.31481981277465820
0.31584364175796509;-0.95182490348815918
-0.31596723198890686;-0.95219469070434570
-0.31633827090263367;-0.31707760691642761
-0.95050096511840820;0.95022559165954590
-0.95129173994064331;-0.31547161936759949
0.31731128692626953;0.95153307914733887
0.31712031364440918;-0.31620812416076660
-0.95143252611160278;0.94974929094314575
0.95081269741058350;-0.95227968692779541
0.95092916488647461;0.95101147890090942
-0.95211422443389893;-0.31614950299263000
0.31627964973449707;0.31556418538093567
0.95230036973953247;-0.31791678071022034
-0.94911605119705200;0.31885540485382080
-0.95041310787200928;0.95310497283935547
0.31761768460273743;0.31637385487556458
-0.94942241907119751;0.95236527919769287
0.94973844289779663;-0.95286095142364502
-0.31665444374084473;-0.31740084290504456
-0.31534695625305176;0.95117467641830444
-0.95186966657638550;-0.95026314258575439
0.31505739688873291;-0.95165383815765381
0.31908264756202698;0.94827103614807129
0.95074951648712158;-0.31898182630538940
-0.95066285133361816;0.95054376125335693
-0.95101237297058105;0.31827884912490845
0.95054221153259277;0.31617754697799683
-0.31758773326873779;-0.95263618230819702
0.95062196254730225;-0.31825909018516541
0.95026808977127075;0.31798705458641052
0.31739622354507446;0.31577339768409729
-0.31690526008605957;0.31714570522308350
0.31966400146484375;-0.31761211156845093
-0.31473278999328613;-0.95117759704589844
-0.31658127903938293;-0.95135945081710815
-0.95058345794677734;-0.31723275780677795
-0.31660419702529907;-0.95032256841659546
-0.31759548187255859;-0.95128375291824341
-0.31641471385955811;0.95038694143295288
-0.31745079159736633;0.95078492164611816
0.31648761034011841;0.94959205389022827
-0.31708648800849915;-0.31666961312294006
0.95189762115478516;0.31907251477241516
0.95005524158477783;0.94838327169418335
-0.95030629634857178;0.95259100198745728
0.95003068447113037;-0.31871187686920166
-0.31427988409996033;0.95045942068099976
-0.95010739564895630;-0.31652972102165222
-0.95052456855773926;-0.95106285810470581
0.31729632616043091;0.31696566939353943
0.95194005966186523;0.31648913025856018
-0.95061773061752319;0.94893300533294678
-0.94858789443969727;-0.31642806529998779
-0.95062834024429321;-0.95095175504684448
0.95107662677764893;0.95187830924987793
0.31620061397552490;-0.95184195041656494
0.95196968317031860;-0.31575796008110046
-0.95092815160751343;-0.31897786259651184
0.95135772228240967;-0.95041966438293457
0.95010960102081299;0.31504833698272705
0.31802323460578918;-0.31568157672882080
-0.31726330518722534;0.31634721159934998
-0.31664508581161499;-0.31649729609489441
0.95243877172470093;-0.31937804818153381
0.31688401103019714;-0.31529122591018677
0.31675535440444946;-0.95176696777343750
0.31574866175651550;-0.95090019702911377
0.31568145751953125;-0.95147997140884399
0.95096355676651001;0.31731089949607849
0.31593668460845947;-0.31771194934844971
0.95054566860198975;0.31662532687187195
-0.95076864957809448;-0.31687635183334351
0.95108962059020996;0.95026284456253052
0.31688341498374939;-0.95080417394638062
-0.31682145595550537;0.31888088583946228
-0.31645920872688293;-0.31624823808670044
0.31642493605613708;0.95148169994354248
0.31828144192695618;0.31815946102142334
-0.31703418493270874;0.95123922824859619
0.94984281063079834;0.31818234920501709
-0.95069015026092529;0.95113855600357056
0.94830435514450073;-0.95170122385025024
-0.31754952669143677;0.31752988696098328
-0.95112401247024536;-0.31439515948295593
0.94810509681701660;0.95242750644683838
0.94984513521194458;0.31566768884658813
-0.31807711720466614;-0.31496012210845947
0.31638982892036438;0.31642079353332520
0.94958156347274780;-0.31538078188896179
-0.31695136427879333;-0.95142900943756104
